"TID","RU"
"TID_TEAMS_POPUP_CREATE","TEST"
"TID_TEAM_SEARCH_POPUP_TITLE","TEST"
"TID_TEAM_SEARCH_POPUP_SEARCH","TEST"
"TID_TEAM_JOIN_ROOM_CODE","TEST"
"TID_TEAM_CHANGE_MAP","TEST"
"TID_TEAM_TYPE_INFO_0","TEST"
"TID_TEAM_TYPE_INFO_1","TEST"
"TID_TEAM_TYPE_INFO_2","TEST"
"TID_TEAM_MEMBER_LEFT_0","TEST"
"TID_TEAM_MEMBER_LEFT_1","TEST"
"TID_TEAM_MEMBER_LEFT_2","TEST"
"TID_TEAM_MEMBER_LEFT_3","TEST"
"TID_TEAM_MEMBER_LEFT_4","TEST"
"TID_TEAM_MEMBER_LEFT_5","TEST"
"TID_TEAM_MEMBER_LEFT_6","TEST"
"TID_TEAM_GAME_STARTING","TEST"
"TID_TEAM_CODE_COPIED","TEST"
"TID_TEAM_MEMBER_INVITE_STATUS_1","TEST"
"TID_TEAM_MEMBER_INVITE_STATUS_2","TEST"
"TID_TEAM_MEMBER_INVITE_STATUS_3","TEST"
"TID_TEAM_MEMBER_CANCEL_INVITE_INFO","TEST"
"TID_TEAM_ERROR_1","TEST"
"TID_TEAM_ERROR_2","TEST"
"TID_TEAM_ERROR_3","TEST"
"TID_TEAM_ERROR_5","TEST"
"TID_TEAM_ERROR_6","TEST"
"TID_TEAM_ERROR_7","TEST"
"TID_TEAM_ERROR_8","TEST"
"TID_TEAM_ERROR_10","TEST"
"TID_TEAM_ERROR_11","TEST"
"TID_TEAM_ERROR_12","TEST"
"TID_TEAM_ERROR_14","TEST"
"TID_TEAM_ERROR_15","TEST"
"TID_TEAM_ERROR_17","TEST"
"TID_TEAM_ERROR_18","TEST"
"TID_TEAM_ERROR_19","TEST"
"TID_TEAM_ERROR_20","TEST"
"TID_TEAM_ERROR_21","TEST"
"TID_TEAM_ERROR_22","TEST"
"TID_TEAM_ERROR_24","TEST"
"TID_TEAM_ERROR_25","TEST"
"TID_TEAM_ERROR_26","TEST"
"TID_TEAM_ERROR_27","TEST"
"TID_TEAM_ERROR_28","TEST"
"TID_TEAM_ERROR_29","TEST"
"TID_TEAM_ERROR_30","TEST"
"TID_TEAM_ERROR_31","TEST"
"TID_TEAM_ERROR_32","TEST"
"TID_TEAM_ERROR_33","TEST"
"TID_TEAM_ERROR_34","TEST"
"TID_TEAM_ERROR_40","TEST"
"TID_TEAM_ERROR_41","TEST"
"TID_TEAM_ERROR_42","TEST"
"TID_TEAM_ERROR_43","TEST"
"TID_TEAM_ERROR_44","TEST"
"TID_TEAM_ERROR_45","TEST"
"TID_TEAM_ERROR_46","TEST"
"TID_TEAM_ERROR_47","TEST"
"TID_TEAM_ERROR_49","TEST"
"TID_TEAM_ERROR_60","TEST"
"TID_TEAM_ERROR_61","TEST"
"TID_TEAM_ERROR_62","TEST"
"TID_TEAM_ERROR_102","TEST"
"TID_TEAM_ERROR_120","TEST"
"TID_TEAM_ERROR_121","TEST"
"TID_TEAM_ERROR_122","TEST"
"TID_TEAM_ERROR_123","TEST"
"TID_TEAM_ERROR_124","TEST"
"TID_TEAM_ERROR_125","TEST"
"TID_SELECT_LOCATION_TITLE","TEST"
"TID_SELECT_LOCATION_LOCATIONS","TEST"
"TID_SELECT_LOCATION_EVENTS","TEST"
"TID_TEAM_SEARCH_INVALID_CODE","TEST"
"TID_TEAM_LEAVE","TEST"
"TID_TEAM_JOIN","TEST"
"TID_TEAM_READY_BUTTON_LABEL","TEST"
"TID_TEAM_CANCEL_READY","TEST"
"TID_TEAM_QUIT","TEST"
"TID_TEAM_TEAMCODE","TEST"
"TID_TEAM_TEAMCODE_DESC","TEST"
"TID_TEAM_WAITING_FOR_PLAYER","TEST"
"TID_TEAM_NO_MEMBER","TEST"
"TID_TEAM_NO_MEMBER_INVITE","TEST"
"TID_TEAM_NO_MEMBER_CHOOSE_BOT","TEST"
"TID_CONTEXT_MENU_CHOOSE_BOT","TEST"
"TID_CONTEXT_MENU_DISABLE_SLOT","TEST"
"TID_TEAM_NO_MEMBER_KNOWN_BOT","TEST"
"TID_TEAMCREATE_EVENT","TEST"
"TID_TEAM_KICK","TEST"
"TID_TEAM_PROFILE","TEST"
"TID_TEAM_SWAP","TEST"
"TID_TEAM_SWAP_HERE","TEST"
"TID_TEAM_CREATOR_ONLY_FEATURE","TEST"
"TID_TEAM_CREATOR_ONLY_FEATURE_MODES","TEST"
"TID_TEAM_PROFILE_BLOCKED","TEST"
"TID_TEAM_FEATURE_BLOCKED_WHILE_READY","TEST"
"TID_TEAM_PRACTISE_BUTTON_LABEL","TEST"
"TID_TEAM_PRACTISE_BUTTON_SUBLABEL","TEST"
"TID_TEAM_LOOT_UNLOCKS","TEST"
"TID_BONUS_REWARD","TEST"
"TID_BONUS_REWARD_COLLECTED","TEST"
"TID_INFO_SERVER_ERROR_TITLE","TEST"
"TID_INFO_SERVER_ERROR_BUTTON","TEST"
"TID_RARITY_NAME_0","TEST"
"TID_RARITY_NAME_1","TEST"
"TID_RARITY_NAME_2","TEST"
"TID_RARITY_NAME_3","TEST"
"TID_RARITY_NAME_4","TEST"
"TID_RARITY_NAME_5","TEST"
"TID_RARITY_NAME_6","TEST"
"TID_RARITY_COLOR_0","TEST"
"TID_RARITY_COLOR_1","TEST"
"TID_RARITY_COLOR_2","TEST"
"TID_RARITY_COLOR_3","TEST"
"TID_RARITY_COLOR_4","TEST"
"TID_RARITY_COLOR_5","TEST"
"TID_RARITY_COLOR_6","TEST"
"TID_HERO_SCREEN_DIM_COLOR","TEST"
"TID_RANK_UP_POPUP_TITLE","TEST"
"TID_RANK_UP_POPUP_REWARD_BONUS","TEST"
"TID_RANK_UP_POPUP_RANK","TEST"
"TID_NAME_FAILED_TOO_SHORT","TEST"
"TID_NAME_FAILED_PROFANITIES","TEST"
"TID_NAME_FAILED","TEST"
"TID_EVENT_STARTED","TEST"
"TID_SELECT_HERO_INFO_1","TEST"
"TID_SELECT_HERO_INFO_2","TEST"
"TID_SELECT_HERO_INFO_3","TEST"
"TID_SELECT_HERO_INFO_1_6","TEST"
"TID_SELECT_HERO_INFO_3_6","TEST"
"TID_SELECT_HERO_INFO_FRIENDLY","TEST"
"TID_SELECT_HERO_INFO_RANK_REWARD","TEST"
"TID_SELECT_HERO_POW_INFO_TITLE","TEST"
"TID_SELECT_HERO_POW_INFO_PURCHASE_TITLE","TEST"
"TID_SELECT_HERO_POW_INFO_BODY","TEST"
"TID_SELECT_HERO_WILD_CARD_POWER_NOT_ASSIGNABLE","TEST"
"TID_WILDCARD_POWER_PURCHASE_CONFIRM_TITLE","TEST"
"TID_WILDCARD_POWER_PURCHASE_CONFIRM_INFO","TEST"
"TID_WILDCARD_POWER_RANKUP_REWARD_CONFIRM_TITLE","TEST"
"TID_WILDCARD_POWER_RANKUP_REWARD_CONFIRM_INFO","TEST"
"TID_NAVI_1","TEST"
"TID_NAVI_2","TEST"
"TID_NAVI_3","TEST"
"TID_NAVI_4","TEST"
"TID_NAVI_5","TEST"
"TID_NAVI_6","TEST"
"TID_NAVI_7","TEST"
"TID_LEADERBOARD_TITLE","TEST"
"TID_LEADERBOARD_TAB_TOTAL","TEST"
"TID_LEADERBOARD_TAB_HEROES","TEST"
"TID_LEADERBOARD_TAB_CLANS","TEST"
"TID_LEADERBOARD_TAB_FRIENDS","TEST"
"TID_LEADERBOARD_SUBTITLE_1","TEST"
"TID_LEADERBOARD_SUBTITLE_2","TEST"
"TID_LEADERBOARD_SUBTITLE_0","TEST"
"TID_BATTLE_MAIN_NEXT_REWARD","TEST"
"TID_BATTLE_MAIN_NEXT_PLANET","TEST"
"TID_BATTLE_MAIN_COLLECTED_COINS","TEST"
"TID_GATCHA_ERROR_NOT_ENOUGH_GOLD","TEST"
"TID_GATCHA_INFO","TEST"
"TID_HERO_INFO_ABILITY_COLOR_1","TEST"
"TID_HERO_INFO_ABILITY_COLOR_2","TEST"
"TID_HERO_INFO_ABILITY_COLOR_3","TEST"
"TID_HERO_INFO_ARMOR","TEST"
"TID_HERO_INFO_ABILITY","TEST"
"TID_HERO_INFO_ULTI","TEST"
"TID_HERO_INFO_ARMOR_LABEL","TEST"
"TID_HERO_INFO_ABILITY_LABEL","TEST"
"TID_HERO_INFO_ULTI_LABEL","TEST"
"TID_HERO_INFO_BACK","TEST"
"TID_HERO_INFO_UPGRADE","TEST"
"TID_HERO_INFO_ABILITY_LEVEL","TEST"
"TID_HERO_INFO_CRAFT_HERO","TEST"
"TID_HERO_INFO_RARITY","TEST"
"TID_HERO_INFO_ITEM_RARITY","TEST"
"TID_HERO_INFO_POWER_BAR_TOOL_TIP","TEST"
"TID_HERO_INFO_STAR_POWER_CAN_DROP","TEST"
"TID_HERO_INFO_STAR_POWER_BLOCKED","TEST"
"TID_HERO_INFO_ACCESSORIES_CAN_DROP","TEST"
"TID_HERO_INFO_ACCESSORIES_BLOCKED","TEST"
"TID_HERO_INFO_OVERCHARGE_BLOCKED","TEST"
"TID_HERO_INFO_STAR_POWER_LABEL","TEST"
"TID_HERO_INFO_ACCESSORIES_LABEL","TEST"
"TID_HERO_INFO_ABILITY_DESC","TEST"
"TID_HERO_INFO_DYNAMIC_RARITY_INFO","TEST"
"TID_HERO_INFO_DYNAMIC_RARITY_INFO_TIER","TEST"
"TID_HERO_INFO_DYNAMIC_RARITY_INFO_TEASER","TEST"
"TID_HERO_INFO_BUY_ITEM","TEST"
"TID_HERO_INFO_BUY_ITEM_FREE","TEST"
"TID_HERO_INFO_BUY_MISSING1","TEST"
"TID_HERO_INFO_BUY_MISSING2","TEST"
"TID_HERO_INFO_BUY_MISSING_GEMS_ONLY","TEST"
"TID_CONFIRM_PURCHASE_POPOVER","TEST"
"TID_HERO_INFO_SEE_OFFERS","TEST"
"TID_HERO_INFO_UNLOCK_GADGETS","TEST"
"TID_HERO_INFO_UNLOCK_STARPOWERS","TEST"
"TID_CONFIRM_GADGET_DIRECT_PURCHASE_TITLE","TEST"
"TID_CONFIRM_STAR_POWER_DIRECT_PURCHASE_TITLE","TEST"
"TID_CONFIRM_GEAR_DIRECT_PURCHASE_TITLE","TEST"
"TID_DIRECT_PURCHASE_GEM_PACKS_TITLE","TEST"
"TID_DIRECT_PURCHASE_GEM_PACKS_DESC","TEST"
"TID_DIRECT_PURCHASE_GEM_PACKS_ALL_BUTTON","TEST"
"TID_DIRECT_PURCHASE_GEM_PACKS_RECOMMENDED_TAG","TEST"
"TID_MATCHMAKE_FAILED_5","TEST"
"TID_MATCHMAKE_FAILED_7","TEST"
"TID_MATCHMAKE_FAILED_9","TEST"
"TID_MATCHMAKE_FAILED_11","TEST"
"TID_MATCHMAKE_FAILED_12","TEST"
"TID_MATCHMAKE_FAILED_14","TEST"
"TID_MATCHMAKE_FAILED_15","TEST"
"TID_MATCHMAKE_FAILED_19","TEST"
"TID_SUDDEN_DEATH_TIMER","TEST"
"TID_OWN_TEAM_WINNING","TEST"
"TID_ENEMY_TEAM_WINNING","TEST"
"TID_OWN_TEAM","TEST"
"TID_ENEMY_TEAM","TEST"
"TID_COUNTDOWN","TEST"
"TID_HERO_LIST_UNLOCKED","TEST"
"TID_HERO_LIST_LABEL","TEST"
"TID_HERO_LIST_DO_GATCHA","TEST"
"TID_HERO_TIME_UNTIL_RELEASE","TEST"
"TID_HERO_LIST_COMING_UP","TEST"
"TID_SKIN_INFO_TIME_UNTIL_RELEASE","TEST"
"TID_SKIN_INFO_","TEST"
"TID_SKIN_INFO_1","TEST"
"TID_SKIN_INFO_2","TEST"
"TID_SKIN_INFO_3_TEASER","TEST"
"TID_SKIN_INFO_3_AVAILABLE","TEST"
"TID_SKIN_INFO_3_NOT_AVAILABLE","TEST"
"TID_SKIN_INFO_3_HERO_NEEDED","TEST"
"TID_SKIN_INFO_CAMPAIGN_1_AVAILABLE","TEST"
"TID_SKIN_INFO_CAMPAIGN_1_NOT_AVAILABLE","TEST"
"TID_SKIN_INFO_CAMPAIGN_BRAWLIDAYS_2018","TEST"
"TID_SKIN_INFO_CAMPAIGN_3_AVAILABLE","TEST"
"TID_SKIN_INFO_CAMPAIGN_3_NOT_AVAILABLE","TEST"
"TID_SKIN_INFO_LEGENDARY","TEST"
"TID_SKIN_INFO_CLUB_LEAGUE","TEST"
"TID_LEGENDARY_TROPHIES","TEST"
"TID_SKIN_REWARD_TITLE_1","TEST"
"TID_SKIN_REWARD_INFO_1","TEST"
"TID_SKIN_REWARD_TITLE_2","TEST"
"TID_SKIN_REWARD_INFO_2","TEST"
"TID_SKIN_REWARD_OK","TEST"
"TID_HERO_REWARD_TITLE_1","TEST"
"TID_HERO_REWARD_INFO_1","TEST"
"TID_SKIN_REWARD_TITLE_0","TEST"
"TID_SKIN_REWARD_INFO_0","TEST"
"TID_SKIN_REWARD_TITLE_3","TEST"
"TID_SKIN_REWARD_INFO_3","TEST"
"TID_REWARD_TITLE","TEST"
"TID_REWARD_INFO","TEST"
"TID_REWARD_INFO_RESOURCE_FIRSTWINS","TEST"
"TID_REWARD_INFO_RESOURCE_GOLD","TEST"
"TID_REWARD_INFO_RESOURCE_LEGENDARYTROPHIES","TEST"
"TID_REWARD_OK","TEST"
"TID_HERO_REWARD_OK","TEST"
"TID_RANK_POPUP_TITLE","TEST"
"TID_RANK_POPUP_NEXT_GOAL","TEST"
"TID_RANK_POPUP_COLLECT","TEST"
"TID_RANK_POPUP_SEASON_END_REWARD","TEST"
"TID_RANK_POPUP_SEASON_END_REWARD_OWN","TEST"
"TID_RANK_POPUP_TOTAL_INFO","TEST"
"TID_RANK_POPUP_SEASON_END_TITLE","TEST"
"TID_RANK_POPUP_SEASON_END_INFO","TEST"
"TID_RANK_POPUP_HILITE_CAPTION_3","TEST"
"TID_RANK_POPUP_HILITE_CAPTION_4","TEST"
"TID_RANK_POPUP_HILITE_CAPTION_13","TEST"
"TID_RANK_POPUP_HILITE_CAPTION_10","TEST"
"TID_RANK_POPUP_HILITE_CAPTION_SLOT_4","TEST"
"TID_RANK_POPUP_HILITE_CAPTION_SLOT_3","TEST"
"TID_RANK_POPUP_HILITE_CAPTION_SLOT_7","TEST"
"TID_RANK_INFO_POPUP_SEASON_REWARDS_1","TEST"
"TID_RANK_INFO_POPUP_SEASON_REWARDS_2","TEST"
"TID_RANK_INFO_POPUP_SEASON_REWARDS_3","TEST"
"TID_RANK_INFO_POPUP_POINTS_LABEL_1","TEST"
"TID_RANK_INFO_POPUP_LABEL_STAR_POINTS","TEST"
"TID_RANK_INFO_POPUP_LABEL_END_TROPHIES","TEST"
"TID_RANK_INFO_POPUP_SEASON_REWARD_ENTRY","TEST"
"TID_DAILY_COINS_COLLECTED","TEST"
"TID_TEAM_BATTLE","TEST"
"TID_TEAM_UNREADY","TEST"
"TID_TEAM_WAITING_WHILE_READY","TEST"
"TID_GATCHA_SCREEN_NEW_HERO","TEST"
"TID_GATCHA_SCREEN_NEW_ITEM","TEST"
"TID_GATCHA_SCREEN_BOXES_REMAINING","TEST"
"TID_GATCHA_SCREEN_OK","TEST"
"TID_GATCHA_SCREEN_TAP","TEST"
"TID_GATCHA_SCREEN_TICKET_DROP_HEADER","TEST"
"TID_GATCHA_SCREEN_TICKET_DROP_BONUS","TEST"
"TID_GATCHA_SCREEN_TICKET_DROP_DESC_ONGOING","TEST"
"TID_GATCHA_SCREEN_TICKET_DROP_DESC_FUTURE","TEST"
"TID_GATCHA_SCREEN_TICKET_DROP_NOTE","TEST"
"TID_GATCHA_SCREEN_COIN_DOUBLER_HEADER","TEST"
"TID_GATCHA_SCREEN_COIN_DOUBLER_VALUE","TEST"
"TID_GATCHA_SCREEN_COIN_DOUBLER_DESC","TEST"
"TID_GATCHA_SCREEN_GOLD_DROP_TITLE","TEST"
"TID_GATCHA_SCREEN_GOLD_DROP_DESC","TEST"
"TID_GATCHA_SCREEN_GEM_DROP_TITLE","TEST"
"TID_GATCHA_SCREEN_GEM_DROP_DESC","TEST"
"TID_GATCHA_SCREEN_HERO_POWER_TITLE","TEST"
"TID_GATCHA_SCREEN_HERO_POWER_LEVEL_UP_UNLOCKED","TEST"
"TID_GATCHA_SCREEN_HERO_POWER_LEVEL_UP_AVAILABLE","TEST"
"TID_GATCHA_SCREEN_VANITY_ITEM_DROP_TITLE_52","TEST"
"TID_GATCHA_SCREEN_VANITY_ITEM_DROP_DESC_52","TEST"
"TID_GATCHA_SCREEN_VANITY_ITEM_DROP_TITLE_68","TEST"
"TID_GATCHA_SCREEN_VANITY_ITEM_DROP_DESC_68","TEST"
"TID_GATCHA_SCREEN_VANITY_ITEM_DROP_TITLE_76","TEST"
"TID_GATCHA_SCREEN_BOX_COUNTER_BONUS","TEST"
"TID_GATCHA_SCREEN_STAR_POINT_DROP_TITLE","TEST"
"TID_GATCHA_SCREEN_STAR_POINT_DROP_DESC","TEST"
"TID_GATCHA_SCREEN_RECRUIT_TOKEN_DROP_TITLE","TEST"
"TID_GATCHA_SCREEN_RECRUIT_TOKEN_DROP_DESC","TEST"
"TID_GATCHA_SCREEN_CHROMATIC_TOKEN_DROP_TITLE","TEST"
"TID_GATCHA_SCREEN_CHROMATIC_TOKEN_DROP_DESC","TEST"
"TID_NAVI_BLOCKED_1","TEST"
"TID_LEG_TRO_MIG_INFO_SHORT","TEST"
"TID_BUTTON_CLAIM","TEST"
"TID_LEG_TRO_MIG_POPUP_TITLE","TEST"
"TID_LEG_TRO_MIG_INFO","TEST"
"TID_TEAM_MEMBER_INFO_READY","TEST"
"TID_TEAM_MEMBER_INFO_NOT_READY","TEST"
"TID_TEAM_MEMBER_INFO_SELF_READY","TEST"
"TID_TEAM_CHANGE_EVENT_BLOCKED","TEST"
"TID_TEAM_TOGGLE_PRACTISE_BLOCKED","TEST"
"TID_TEAM_GATCHA_BLOCKED","TEST"
"TID_TEAM_NO_MEMBER_INFO","TEST"
"TID_TEAM_INFO_TEAM_CODE","TEST"
"TID_FREEZER","TEST"
"TID_GAME_OVER","TEST"
"TID_LEVEL","TEST"
"TID_PLAYERS_IN_MM","TEST"
"TID_ONLINE_INFO","TEST"
"TID_INPUT_NAME","TEST"
"TID_LEADERBOARD_YOUR_SCORE","TEST"
"TID_LEADERBOARD_YOUR_RANK","TEST"
"TID_LEADERBOARD_HIGHEST_SCORE","TEST"
"TID_LEADERBOARD_LOCAL","TEST"
"TID_REGION_0","TEST"
"TID_REGION_1","TEST"
"TID_SET_REGION_RESULT_0","TEST"
"TID_SET_REGION_RESULT_1","TEST"
"TID_SET_REGION_RESULT_2","TEST"
"TID_VICTORY_CONDITION_COINRUSH_TITLE","TEST"
"TID_VICTORY_CONDITION_COINRUSH_TEXT","TEST"
"TID_BATTLE_END_MY_TEAM","TEST"
"TID_BATTLE_END_ENEMY_TEAM","TEST"
"TID_BACK","TEST"
"TID_NOT_ENOUGH_GOLD","TEST"
"TID_UNLOCK_SKIN_ERROR_1","TEST"
"TID_BOT_1","TEST"
"TID_BOT_2","TEST"
"TID_BOT_3","TEST"
"TID_BOT_4","TEST"
"TID_BOT_5","TEST"
"TID_BOT_6","TEST"
"TID_BOT_7","TEST"
"TID_BOT_8","TEST"
"TID_BOT_9","TEST"
"TID_BOT_10","TEST"
"TID_BOT_11","TEST"
"TID_CRAFT_HERO_TITLE","TEST"
"TID_CRAFT_HERO_BUTTON_LABEL","TEST"
"TID_UNLOCK_SKIN_TITLE","TEST"
"TID_SKIN_COMING_SOON","TEST"
"TID_UNLOCK_SKIN_BUTTON_LABEL","TEST"
"TID_HERO_LIST_TOTAL_TROPHIES","TEST"
"TID_TOP_TOOL_TIP_TOKENS","TEST"
"TID_TOP_TOOL_TIP_GEMS","TEST"
"TID_TOP_TOOL_TIP_COINS","TEST"
"TID_TOP_TOOL_TIP_STAR_POINTS","TEST"
"TID_TOP_TOOL_TIP_CLUB_TICKETS","TEST"
"TID_TOP_TOOL_TIP_CLUB_COINS","TEST"
"TID_TOP_TOOL_TIP_CHROMATIC_COINS","TEST"
"TID_TOP_TOOL_TIP_CHROMATIC_COINS_EXTRAINFO_MAX_REACHED","TEST"
"TID_GAME_MODE_0","TEST"
"TID_GAME_MODE_0_DESC","TEST"
"TID_GAME_MODE_2","TEST"
"TID_GAME_MODE_2_DESC","TEST"
"TID_GAME_MODE_3","TEST"
"TID_GAME_MODE_3_DESC","TEST"
"TID_GAME_MODE_6","TEST"
"TID_GAME_MODE_6_COMBINED","TEST"
"TID_GAME_MODE_6_DESC","TEST"
"TID_GAME_MODE_6_DESC_COMBINED","TEST"
"TID_GAME_MODE_5","TEST"
"TID_GAME_MODE_5_DESC","TEST"
"TID_GAME_MODE_3_OG","TEST"
"TID_GAME_MODE_3_OG_DESC","TEST"
"TID_GAME_MODE_11","TEST"
"TID_GAME_MODE_11_DESC","TEST"
"TID_BATTLE_END_GAIN_LABEL_FIRST_WIN","TEST"
"TID_BATTLE_END_GAIN_LABEL_RANK_UP","TEST"
"TID_BATTLE_END_GAIN_LABEL_DOUBLERS","TEST"
"TID_BATTLE_END_GAIN_LABEL_TEAMUP","TEST"
"TID_BATTLE_END_GAIN_LABEL_LEVEL_UP","TEST"
"TID_BATTLE_END_GAIN_LABEL_VICTORY","TEST"
"TID_BATTLE_END_GAIN_LABEL_DEFEAT","TEST"
"TID_BATTLE_END_GAIN_LABEL_DRAW","TEST"
"TID_BATTLE_END_GAIN_LABEL_MVP","TEST"
"TID_BATTLE_END_GAIN_LABEL_SURVIVAL","TEST"
"TID_BATTLE_END_GAIN_LABEL_COIN_DOUBLER","TEST"
"TID_BATTLE_END_COIN_REWARDS","TEST"
"TID_BATTLE_END_MVP","TEST"
"TID_BATTLE_END_DEFEAT_INFO","TEST"
"TID_TUTORIAL_1","TEST"
"TID_TUTORIAL_2","TEST"
"TID_TUTORIAL_3","TEST"
"TID_TUTORIAL_GOOD_JOB_1","TEST"
"TID_TUTORIAL_5","TEST"
"TID_TUTORIAL_6","TEST"
"TID_TUTORIAL_555","TEST"
"TID_TUTORIAL_7","TEST"
"TID_TUTORIAL_8","TEST"
"TID_TUTORIAL_9","TEST"
"TID_TUTORIAL_10","TEST"
"TID_TUTORIAL_11","TEST"
"TID_FIGHT_TUTORIAL","TEST"
"TID_HERO_SCORE_INFO","TEST"
"TID_HERO_SCORE_INFO_MAXED","TEST"
"TID_HERO_SCORE_INFO_COMPACT","TEST"
"TID_TUTORIAL_WIN_ONE_GAME_PROMPT","TEST"
"TID_SOCIAL_TAB_CLANS","TEST"
"TID_SOCIAL_TAB_FRIENDS","TEST"
"TID_FRIEND_STATUS_YOU","TEST"
"TID_FRIEND_STATUS_OFFLINE","TEST"
"TID_FRIEND_STATUS_BATTLE","TEST"
"TID_FRIEND_STATUS_BATTLE_END_SCREEN","TEST"
"TID_FRIEND_STATUS_SPECTATING","TEST"
"TID_FRIEND_STATUS_PRACTICING","TEST"
"TID_FRIEND_STATUS_MATCHMAKE","TEST"
"TID_FRIEND_STATUS_HOME_AD_FULL","TEST"
"TID_FRIEND_STATUS_HOME_WITH_AD","TEST"
"TID_FRIEND_STATUS_HOME_IN_GAMEROOM","TEST"
"TID_FRIEND_STATUS_BATTLE_NO_TIME","TEST"
"TID_FRIEND_STATUS_MENUS","TEST"
"TID_FRIEND_STATUS_HOME_NO_GAMEROOM","TEST"
"TID_ONLINE_FRIENDS_POPUP_TITLE_INVITE","TEST"
"TID_ONLINE_FRIENDS_POPUP_TITLE","TEST"
"TID_ONLINE_FRIENDS_POPUP_NO_ONLINE_FRIENDS","TEST"
"TID_ONLINE_FRIENDS_POPUP_NO_FRIENDS","TEST"
"TID_CLAN_CREATE_BUTTON","TEST"
"TID_CLAN_SAVE_BUTTON","TEST"
"TID_CLAN_CREATE_TITLE","TEST"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_LESS_THAN_HOUR","TEST"
"TID_LESS_THAN_H_AGO","TEST"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_HOURS","TEST"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_DAYS","TEST"
"TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_LONG","TEST"
"TID_CLAN_MEMBER_ONLINE_STATUS_1","TEST"
"TID_CLAN_MEMBER_ONLINE_STATUS_2","TEST"
"TID_CLAN_MEMBER_ONLINE_STATUS_3","TEST"
"TID_CLAN_MEMBER_ONLINE_STATUS_4","TEST"
"TID_CLAN_MEMBER_ONLINE_STATUS_5","TEST"
"TID_CLAN_MEMBER_ONLINE_STATUS_7","TEST"
"TID_CLAN_MEMBER_ONLINE_STATUS_8","TEST"
"TID_CLAN_MEMBER_ONLINE_STATUS_9","TEST"
"TID_CLAN_MEMBER_ONLINE_STATUS_10","TEST"
"TID_CLAN_MEMBER_ONLINE_STATUS_11","TEST"
"TID_CLAN_MEMBER_ONLINE_STATUS_PENDING_KICK","TEST"
"TID_CLAN_MEMBER_ONLINE_STATUS_PENDING_LEAVE","TEST"
"TID_CLAN_ENTRY_ONLINE_MEMBERS","TEST"
"TID_CLAN_ENTRY_ONLINE_MEMBER","TEST"
"TID_ALLIANCE_TYPE_OPEN","TEST"
"TID_ALLIANCE_TYPE_INVITE_ONLY","TEST"
"TID_ALLIANCE_TYPE_CLOSED","TEST"
"TID_CLAN_SEARCH_TITLE","TEST"
"TID_CLAN_INTRO_AD_TITLE","TEST"
"TID_CLAN_INTRO_AD_DESC","TEST"
"TID_CLAN_INTRO_AD_TITLE_IN_CLAN","TEST"
"TID_CLAN_INTRO_AD_DESC_IN_CLAN","TEST"
"TID_CLAN_INTRO_CREATE_GO","TEST"
"TID_CLAN_INTRO_SEARCH_GO","TEST"
"TID_CLAN_INTRO_REFRESH","TEST"
"TID_CLAN_NOT_ENOUGH_SCORE_TO_JOIN","TEST"
"TID_CLAN_CANNOT_JOIN_CLOSED_CLAN","TEST"
"TID_STREAM_ENTRY_AGE","TEST"
"TID_ALLIANCE_ROLE_LEADER","TEST"
"TID_ALLIANCE_ROLE_CO_LEADER","TEST"
"TID_ALLIANCE_ROLE_MEMBER","TEST"
"TID_ALLIANCE_ROLE_ELDER","TEST"
"TID_STREAM_SENDER_YOU","TEST"
"TID_GOLDRUSH_1","TEST"
"TID_BANKHEIST_1","TEST"
"TID_WANTED_1","TEST"
"TID_BATTLE_ROYALE_1","TEST"
"TID_GOLDRUSH_2","TEST"
"TID_BANKHEIST_2","TEST"
"TID_WANTED_2","TEST"
"TID_BATTLE_ROYALE_2","TEST"
"TID_GOLDRUSH_3","TEST"
"TID_BANKHEIST_3","TEST"
"TID_WANTED_3","TEST"
"TID_BATTLE_ROYALE_3","TEST"
"TID_WANTED_4","TEST"
"TID_GOLDRUSH_4","TEST"
"TID_WANTED_5","TEST"
"TID_GOLDRUSH_5","TEST"
"TID_WANTED_6","TEST"
"TID_WANTED_7","TEST"
"TID_GOLDRUSH_6","TEST"
"TID_GOLDRUSH_7","TEST"
"TID_BATTLE_ROYALE_4","TEST"
"TID_WANTED_8","TEST"
"TID_BANKHEIST_4","TEST"
"TID_CLAN_MEMBERS_ONLINE","TEST"
"TID_CLAN_TOTAL_TROPHIES","TEST"
"TID_CLAN_SEARCH_OK","TEST"
"TID_CLAN_INFO_NAME","TEST"
"TID_CLAN_INFO_BADGE","TEST"
"TID_CLAN_INFO_DESC","TEST"
"TID_CLAN_INFO_TOTAL_TROPHIES","TEST"
"TID_CLAN_INFO_TYPE","TEST"
"TID_CLAN_INFO_TAG","TEST"
"TID_CLAN_INFO_MIN_TROPHIES","TEST"
"TID_CLAN_INFO_LEAVE","TEST"
"TID_CLAN_INFO_SETTINGS","TEST"
"TID_CLAN_INFO_JOIN","TEST"
"TID_CLAN_INFO_MESSAGE","TEST"
"TID_CLAN_INFO_REQUEST_JOIN","TEST"
